x y u v p
31.4174 32.6882 -7.74102e-07 2.44613e-08 1.71012e-05
30.5889 32.6608 -2.59024e-07 6.11252e-08 1.64809e-05
30.5 32.5 -7.40962e-39 -9.10776e-37 1.63972e-05
31.2584 32.6952 -7.4769e-07 4.30666e-08 1.69299e-05
31.1353 32.8673 -1.04381e-06 1.60277e-07 1.68208e-05
9.56811 34.7568 8.23249e-06 1.2036e-05 9.99362e-05
1.80826 35.3658 0.000288428 2.43541e-05 9.37167e-05
2.33525 35.2909 0.000271043 3.04984e-05 9.33736e-05
33 32.5 -7.10828e-39 -1.08028e-36 1.9445e-05
35.5 32.5 9.26424e-38 -1.25282e-36 2.25505e-05
34.8333 32.5 6.52795e-38 -1.21517e-36 2.18726e-05
34.5 32.5 5.12404e-38 -1.19406e-36 2.14927e-05
33.5 32.5 1.04559e-38 -1.12135e-36 2.01842e-05
0 35.8899 0.000360176 3.14103e-37 9.57422e-05
50 32.5 9.71608e-37 -9.51138e-37 3.39368e-05
30.3333 32.5 -2.97236e-39 -9.11562e-37 1.64112e-05
32.8333 32.5 -1.21606e-38 -1.06617e-36 1.91909e-05
32.6667 32.5 -1.67854e-38 -1.05174e-36 1.8931e-05
32.5 32.5 -2.087e-38 -1.03724e-36 1.86702e-05
34.6667 32.5 5.82726e-38 -1.20474e-36 2.1685e-05
32.3333 32.5 -2.42701e-38 -1.02279e-36 1.84104e-05
34.3333 32.5 4.42114e-38 -1.18289e-36 2.12915e-05
32.1667 32.5 -2.70209e-38 -1.00837e-36 1.81508e-05
33.6667 32.5 1.68949e-38 -1.13437e-36 2.04182e-05
33.3333 32.5 4.27829e-39 -1.108e-36 1.99436e-05
33.1667 32.5 -1.60753e-39 -1.09421e-36 1.96955e-05
6.2951 35.1072 0.00012971 5.57347e-05 9.40607e-05
7.20686 34.7197 7.45095e-05 3.94774e-05 9.49799e-05
0.572263 35.7949 0.000348077 9.19254e-06 9.4974e-05
0.996966 35.479 0.000311195 1.34534e-05 9.43891e-05
1.37657 35.3154 0.000289788 1.72343e-05 9.39995e-05
2.87494 35.3304 0.000262497 3.86098e-05 9.31524e-05
3.87868 34.8954 0.000196413 3.73413e-05 9.27359e-05
3.48213 35.2571 0.000239439 4.39079e-05 9.29611e-05
4.47549 34.8862 0.000177981 4.12872e-05 9.27796e-05
4.9686 35.0682 0.00017602 5.02102e-05 9.30483e-05
5.53526 35.1773 0.000163624 5.68563e-05 9.34286e-05
6.01523 35.4101 0.000161325 6.75263e-05 9.39355e-05
6.72054 35.141 0.000115185 5.66569e-05 9.4577e-05
7.10571 35.0903 9.72221e-05 5.34042e-05 9.50822e-05
7.56456 34.6288 5.86697e-05 3.44998e-05 9.54822e-05
7.8818 34.5 4.40741e-05 2.83218e-05 9.5927e-05
9.94552 34.9964 4.16236e-06 8.49692e-06 0.000101537
8.64462 34.7043 2.89678e-05 2.58967e-05 9.76283e-05
8.898 35.0966 3.22815e-05 3.34578e-05 9.85956e-05
9.43781 35.1104 1.66776e-05 2.2685e-05 0.000100032
8.23985 34.7864 4.33728e-05 3.34422e-05 9.6856e-05
30.2091 32.7041 -5.05917e-08 4.7533e-08 1.64894e-05
29.9937 32.8549 -1.04191e-36 -3.30556e-38 1.65712e-05
10.345 35.1039 1.10845e-35 -2.66905e-36 0.000103201
30.9165 32.9476 -9.50707e-07 3.02155e-07 1.66591e-05
30.6841 32.8772 -6.22298e-07 2.71872e-07 1.65437e-05
32.0587 32.6411 -5.75254e-07 -2.10485e-08 1.79549e-05
31.9238 32.769 -9.29857e-07 -5.61506e-08 1.77364e-05
31.5822 32.8498 -1.15144e-06 6.89598e-09 1.72863e-05
31.7891 32.8921 -1.13131e-06 -7.8895e-08 1.7534e-05
31.3731 32.896 -1.1916e-06 8.68462e-08 1.70472e-05
30.4231 32.7041 -1.84264e-07 8.45691e-08 1.64725e-05
30.4874 32.8743 -3.84144e-07 2.61171e-07 1.64931e-05
31.195 33.062 -1.22305e-06 2.43221e-07 1.68535e-05
1.75951 35.8376 0.0003371 3.19638e-05 9.39306e-05
2.30653 35.802 0.00032202 4.13204e-05 9.35731e-05
33.0258 32.6304 -2.11257e-08 -4.88253e-08 1.94095e-05
35.6667 32.5 9.92012e-38 -1.26131e-36 2.27032e-05
35.3333 32.5 8.59493e-38 -1.24393e-36 2.23904e-05
35.5196 32.6207 2.09882e-06 -5.13545e-08 2.24842e-05
35 32.5 7.22545e-38 -1.22514e-36 2.20519e-05
34.7956 32.658 1.9508e-06 -9.29365e-08 2.17147e-05
34.5291 32.6321 1.35009e-06 -6.53657e-08 2.14288e-05
33.5103 32.6348 3.90909e-07 -6.13056e-08 2.01086e-05
0 36.5293 0.000428116 5.68496e-37 9.60619e-05
50.0015 32.6717 2.00542e-36 -3.57638e-38 3.3908e-05
49.8333 32.5 -2.55497e-40 -1.88672e-36 3.39604e-05
49.91 32.5908 -1.70506e-09 -1.78921e-09 3.39358e-05
32.8181 32.702 -1.5413e-07 -1.05025e-07 1.90631e-05
32.584 32.6522 -3.4206e-07 -5.0781e-08 1.87355e-05
32.4008 32.6334 -4.17143e-07 -3.251e-08 1.84659e-05
32.2454 32.6712 -5.77094e-07 -4.40882e-08 1.82216e-05
34.1667 32.5 3.72238e-38 -1.17133e-36 2.10835e-05
34.2984 32.6379 1.17803e-06 -7.08232e-08 2.11471e-05
33.8333 32.5 2.35302e-38 -1.14708e-36 2.06469e-05
33.7201 32.6664 7.57523e-07 -9.7191e-08 2.03769e-05
33.2658 32.6686 2.62109e-07 -8.94744e-08 1.97384e-05
6.53975 35.5558 0.000149084 7.41738e-05 9.45373e-05
7.48787 35.0645 8.12257e-05 5.02087e-05 9.56672e-05
40.3333 32.5 1.89902e-37 -1.40851e-36 2.53532e-05
40 32.5 1.90457e-37 -1.40075e-36 2.52136e-05
38.6667 32.5 1.81287e-37 -1.36855e-36 2.46338e-05
37 32.5 1.45149e-37 -1.31815e-36 2.37267e-05
10.552 35.7766 1.25793e-35 -3.60716e-36 0.000105156
4.23939 35.1833 0.000209851 4.89887e-05 9.29094e-05
29.9849 33.0487 -1.10923e-36 -4.93364e-38 1.65753e-05
35.1667 32.5 7.91516e-38 -1.23469e-36 2.22238e-05
29.9714 33.2559 -1.17655e-36 -6.73337e-38 1.65017e-05
10.4397 35.4326 1.18383e-35 -3.11816e-36 0.000104245
38.8333 32.5 1.83413e-37 -1.37282e-36 2.47108e-05
38.1667 32.5 1.73213e-37 -1.35512e-36 2.4392e-05
34 32.5 3.03307e-38 -1.1594e-36 2.08686e-05
10.6847 36.1367 1.33704e-35 -4.14368e-36 0.000105831
36.8333 32.5 1.40134e-37 -1.31196e-36 2.36149e-05
36 32.5 1.11846e-37 -1.27731e-36 2.29913e-05
35.8333 32.5 1.05602e-37 -1.26946e-36 2.28497e-05
40.1667 32.5 1.90294e-37 -1.40463e-36 2.52833e-05
9.16897 35.4871 3.46446e-05 4.0984e-05 9.95912e-05
1.22694 36.0279 0.000365571 2.4432e-05 9.44238e-05
0.634614 36.6115 0.000433909 1.7063e-05 9.52248e-05
3.36127 35.7471 0.00028799 5.69886e-05 9.3161e-05
2.83407 35.8639 0.000314605 5.21039e-05 9.33453e-05
3.95679 35.5364 0.000249609 5.78641e-05 9.30421e-05
4.60261 35.4952 0.000223396 6.28976e-05 9.31231e-05
5.15237 35.6147 0.000212029 7.18656e-05 9.3383e-05
5.73915 35.8258 0.000203984 8.43168e-05 9.38361e-05
6.24454 36.0344 0.000196957 9.57462e-05 9.43248e-05
7.12531 35.5252 0.000121453 7.129e-05 9.53127e-05
7.92064 35.0933 6.63058e-05 4.75097e-05 9.64649e-05
9.87862 35.5096 1.22162e-05 2.14549e-05 0.000101957
8.41257 35.2106 5.28795e-05 4.55927e-05 9.75391e-05
8.59085 35.6496 6.37593e-05 6.00544e-05 9.81858e-05
30.2738 32.9371 -1.75158e-07 2.51963e-07 1.64907e-05
30.7787 33.1153 -8.88957e-07 5.4025e-07 1.65617e-05
30.991 33.2279 -1.07084e-06 5.00552e-07 1.66535e-05
30.5596 33.0763 -5.94978e-07 5.32149e-07 1.64855e-05
32.1328 32.814 -8.45676e-07 -1.27464e-07 1.80158e-05
32.011 32.943 -9.57117e-07 -2.11013e-07 1.78112e-05
31.4722 33.1243 -1.21295e-06 2.0018e-08 1.71138e-05
31.6929 33.0613 -1.1524e-06 -1.30378e-07 1.73753e-05
31.9205 33.1169 -8.20235e-07 -3.70881e-07 1.76377e-05
31.2586 33.2892 -1.06672e-06 2.10802e-07 1.68525e-05
1.87707 36.3831 0.000390423 4.55886e-05 9.39644e-05
2.55926 36.4165 0.000376712 6.22042e-05 9.35502e-05
33.0855 32.7975 4.12776e-07 -2.58527e-07 1.94034e-05
35.7441 32.6555 2.96824e-06 -8.23626e-08 2.26673e-05
35.2816 32.6395 2.20245e-06 -7.029e-08 2.22401e-05
35.4129 32.7668 4.62822e-06 -2.50277e-07 2.22824e-05
35.5895 32.7766 5.14717e-06 -2.63172e-07 2.24456e-05
35.0581 32.6691 2.42277e-06 -1.04794e-07 2.19903e-05
34.9154 32.8227 4.55675e-06 -3.78848e-07 2.17307e-05
34.5944 32.802 3.53044e-06 -3.3577e-07 2.13837e-05
34.729 32.859 4.6634e-06 -4.70758e-07 2.14991e-05
34.4128 32.8005 3.11517e-06 -3.32161e-07 2.11702e-05
33.6082 32.8337 1.64151e-06 -3.76842e-07 2.01152e-05
33.4252 32.7928 1.00739e-06 -2.79526e-07 1.98885e-05
0 37.2563 0.000505354 9.4764e-37 9.62305e-05
50.0063 32.8549 2.12641e-36 -8.08174e-38 3.38502e-05
49.8106 32.6864 -3.75083e-08 -3.52719e-08 3.39381e-05
49.6667 32.5 -2.97197e-39 -1.88982e-36 3.40128e-05
32.7511 32.9139 1.70031e-07 -4.22279e-07 1.88596e-05
32.9453 32.9157 5.95067e-07 -4.72562e-07 1.91385e-05
32.6114 32.8287 -2.78253e-07 -2.42006e-07 1.86976e-05
32.4301 32.7961 -5.43873e-07 -1.67624e-07 1.84482e-05
32.3118 32.8982 -6.23519e-07 -2.69657e-07 1.82411e-05
34.0807 32.6768 1.27077e-06 -1.14443e-07 2.08451e-05
34.206 32.7916 2.57079e-06 -3.10413e-07 2.0924e-05
33.9121 32.6959 1.19497e-06 -1.37933e-07 2.06132e-05
33.7977 32.8659 2.34782e-06 -4.66363e-07 2.03497e-05
33.2811 32.9097 1.36755e-06 -5.2123e-07 1.96169e-05
6.85418 36.0137 0.000166163 9.48953e-05 9.50402e-05
7.64902 35.5159 9.80117e-05 6.72694e-05 9.61619e-05
40.5 32.5 1.89175e-37 -1.41249e-36 2.54249e-05
40.33 32.6269 4.37416e-06 4.82734e-09 2.53596e-05
39.9971 32.629 4.45831e-06 -1.47049e-10 2.5212e-05
39.8333 32.5 1.90293e-37 -1.3968e-36 2.51423e-05
38.5 32.5 1.78857e-37 -1.36414e-36 2.45541e-05
38.6631 32.6355 4.46424e-06 -2.23427e-08 2.45994e-05
37.001 32.6356 3.60447e-06 -4.79108e-08 2.36564e-05
37.1667 32.5 1.49887e-37 -1.324e-36 2.38315e-05
10.2468 35.9112 8.89703e-06 1.82584e-05 0.000103716
30.1741 33.1223 -1.18818e-07 3.46555e-07 1.64747e-05
29.9523 33.4758 -1.23629e-36 -8.75601e-38 1.6321e-05
30.139 33.3355 -1.20632e-07 4.97403e-07 1.63718e-05
38.8743 32.6653 5.53794e-06 -2.78954e-08 2.46952e-05
39 32.5 1.85263e-37 -1.37695e-36 2.4785e-05
38.3333 32.5 1.76172e-37 -1.35969e-36 2.44742e-05
38.2421 32.6961 6.26403e-06 -6.06191e-08 2.43683e-05
38 32.5 1.70001e-37 -1.35035e-36 2.43063e-05
38.0865 32.6192 3.72193e-06 -2.44249e-08 2.43101e-05
10.403 36.4291 1.4916e-05 2.77862e-05 0.000104347
10.8407 36.5134 1.41916e-35 -4.73314e-36 0.000106456
36.6667 32.5 1.34896e-37 -1.3056e-36 2.35003e-05
36.7711 32.648 3.7596e-06 -6.08023e-08 2.34921e-05
35.9251 32.6521 3.0855e-06 -7.66984e-08 2.28285e-05
36.1667 32.5 1.17863e-37 -1.28482e-36 2.31264e-05
36.1105 32.6306 2.79365e-06 -5.4756e-08 2.29979e-05
40.1649 32.7098 7.28503e-06 6.43047e-09 2.52886e-05
8.91462 36.0008 6.50338e-05 6.86962e-05 9.91042e-05
9.44587 35.8611 3.61578e-05 4.76014e-05 0.000100641
47.5 32.5 -2.08034e-38 -1.76403e-36 3.17526e-05
39.5 32.5 1.89147e-37 -1.38902e-36 2.50025e-05
37.3333 32.5 1.54442e-37 -1.32969e-36 2.39342e-05
49.5 32.5 -7.44206e-39 -1.89062e-36 3.40275e-05
49.3333 32.5 -1.23232e-38 -1.88876e-36 3.39941e-05
40.8333 32.5 1.86914e-37 -1.42044e-36 2.5568e-05
37.8333 32.5 1.66495e-37 -1.34546e-36 2.4218e-05
36.5 32.5 1.29424e-37 -1.29898e-36 2.33811e-05
40.6667 32.5 1.88183e-37 -1.41643e-36 2.54957e-05
37.6667 32.5 1.62725e-37 -1.34038e-36 2.41265e-05
36.3333 32.5 1.23775e-37 -1.29203e-36 2.3256e-05
37.5 32.5 1.58705e-37 -1.33515e-36 2.40325e-05
39.3333 32.5 1.88129e-37 -1.38502e-36 2.49302e-05
39.1667 32.5 1.86832e-37 -1.38102e-36 2.48581e-05
39.6667 32.5 1.89831e-37 -1.39297e-36 2.50734e-05
36.4212 32.6242 2.89375e-06 -4.66208e-08 2.32484e-05
39.2829 32.656 5.32996e-06 -1.60714e-08 2.48889e-05
1.40826 36.8639 0.000449768 4.28276e-05 9.44023e-05
1.11116 37.4112 0.000512449 4.24524e-05 9.46652e-05
0.528914 37.5199 0.0005311 2.14345e-05 9.53835e-05
3.78848 36.2071 0.000316516 7.9074e-05 9.31994e-05
3.21084 36.3679 0.000351946 7.43595e-05 9.32991e-05
4.28944 35.9907 0.000277972 7.8188e-05 9.31956e-05
4.78563 36.134 0.000270698 8.98985e-05 9.33441e-05
5.34818 36.1561 0.000248164 9.6417e-05 9.36091e-05
5.77565 36.5398 0.000260685 0.000117862 9.39002e-05
6.5233 36.5931 0.000227284 0.000124232 9.46036e-05
7.50601 36.0375 0.000135736 9.28321e-05 9.60309e-05
8.08949 35.8116 9.4149e-05 7.55636e-05 9.71196e-05
9.86437 36.2695 3.27185e-05 4.91186e-05 0.000102194
8.53592 36.3529 0.000102513 9.48445e-05 9.81142e-05
30.3993 33.2292 -4.16577e-07 6.96462e-07 1.64099e-05
30.7228 33.3499 -8.00024e-07 8.21319e-07 1.6444e-05
31.0681 33.4826 -7.71201e-07 4.48557e-07 1.66032e-05
32.2187 33.0728 -4.26231e-07 -5.15697e-07 1.80451e-05
31.4386 33.4739 -4.68062e-07 -2.30264e-07 1.69535e-05
31.6719 33.3045 -6.82508e-07 -3.70396e-07 1.72763e-05
32.1219 33.2539 2.61474e-08 -8.31007e-07 1.78489e-05
31.8842 33.3557 -9.16139e-08 -7.71146e-07 1.75086e-05
2.18756 37.0628 0.000452679 7.04686e-05 9.37419e-05
2.96855 37.017 0.000424377 9.0573e-05 9.33364e-05
33.1208 33.0683 1.9668e-06 -9.43995e-07 1.9304e-05
35.7925 32.838 6.84344e-06 -3.79653e-07 2.25943e-05
35.25 32.8308 5.46983e-06 -3.88548e-07 2.20772e-05
35.4372 32.9799 8.91267e-06 -7.90536e-07 2.21703e-05
35.6236 32.9322 8.4608e-06 -6.29617e-07 2.238e-05
35.0996 32.8537 5.51624e-06 -4.48573e-07 2.19067e-05
34.7824 33.0178 7.38651e-06 -9.62781e-07 2.14557e-05
34.9925 33.0179 8.14744e-06 -9.53488e-07 2.16863e-05
34.5442 33.0514 7.05117e-06 -1.09289e-06 2.11608e-05
34.2933 32.9733 4.9957e-06 -8.07157e-07 2.09111e-05
33.7727 33.0548 4.14831e-06 -1.05228e-06 2.0198e-05
33.498 33.03 2.92179e-06 -9.15836e-07 1.98458e-05
0 38.0812 0.000593003 1.49013e-36 9.60263e-05
50.0151 33.0487 2.26126e-36 -1.38108e-37 3.38463e-05
49.8056 32.8794 -8.84245e-08 -1.49834e-07 3.39193e-05
49.6124 32.7082 -1.61692e-07 -8.31575e-08 3.39548e-05
32.5118 33.0542 1.44307e-07 -6.44635e-07 1.84572e-05
32.8343 33.1239 1.40934e-06 -1.0062e-06 1.88762e-05
34.0365 32.9431 3.79573e-06 -6.9831e-07 2.06091e-05
33.2979 33.2104 3.87735e-06 -1.5516e-06 1.94706e-05
7.20578 36.5404 0.000186848 0.000120763 9.55007e-05
40.5206 32.6556 5.35056e-06 1.14809e-08 2.54479e-05
40.3568 32.8001 1.04625e-05 2.86539e-08 2.53823e-05
39.9946 32.8107 1.08731e-05 -8.30534e-10 2.52103e-05
39.8208 32.665 5.71091e-06 -4.57246e-09 2.51321e-05
38.4716 32.7009 6.55423e-06 -5.56267e-08 2.44864e-05
38.71 32.8251 1.09071e-05 -1.21851e-07 2.45796e-05
37.1894 32.7257 6.2816e-06 -1.24271e-07 2.37369e-05
37.0211 32.8553 9.75269e-06 -3.2019e-07 2.35623e-05
36.8748 32.7679 7.06848e-06 -1.91272e-07 2.35026e-05
37.3549 32.6408 3.98933e-06 -4.60778e-08 2.38816e-05
29.9266 33.7091 -1.29149e-36 -1.12753e-37 1.60275e-05
30.0969 33.5819 -1.15959e-07 6.19402e-07 1.6153e-05
30.2999 33.4665 -3.15125e-07 9.13047e-07 1.62659e-05
38.9258 32.8538 1.20574e-05 -1.20419e-07 2.46848e-05
39.0932 32.7074 7.05048e-06 -3.54502e-08 2.47923e-05
38.3312 32.8598 1.17534e-05 -1.91385e-07 2.43691e-05
38.0472 32.7647 8.33636e-06 -1.21481e-07 2.42402e-05
38.1497 32.9315 1.39483e-05 -3.01958e-07 2.4246e-05
37.8948 32.6673 5.13253e-06 -5.26419e-08 2.41886e-05
10.6248 36.8958 1.94515e-05 3.38608e-05 0.000104906
10.1799 36.9301 4.47249e-05 6.56321e-05 0.000102941
11.0225 36.9051 1.49889e-35 -5.34961e-36 0.000106776
36.5794 32.7015 4.94095e-06 -1.17405e-07 2.33231e-05
36.6821 32.8586 9.2135e-06 -3.57412e-07 2.3316e-05
36.0321 32.7971 6.41868e-06 -2.83297e-07 2.28305e-05
36.2482 32.7343 5.31439e-06 -1.70154e-07 2.30468e-05
40.1892 32.9209 1.48353e-05 2.92649e-08 2.53063e-05
9.2311 36.4487 7.13386e-05 8.18323e-05 9.99435e-05
47.5081 32.638 -3.76861e-07 3.85091e-08 3.18212e-05
47.6667 32.5 -2.42392e-38 -1.77847e-36 3.20124e-05
47.3333 32.5 -1.67094e-38 -1.74963e-36 3.14935e-05
39.492 32.6458 5.00964e-06 -9.95583e-09 2.49853e-05
49.4352 32.6483 -2.25561e-07 -5.18923e-08 3.39569e-05
49.2526 32.6879 -4.20835e-07 -7.90212e-08 3.38843e-05
49.1667 32.5 -1.72694e-38 -1.88418e-36 3.3911e-05
40.7014 32.6461 4.9901e-06 1.35664e-08 2.55294e-05
41 32.5 1.85351e-37 -1.42454e-36 2.56418e-05
40.8864 32.639 4.71035e-06 1.55865e-08 2.56133e-05
37.7232 32.6422 4.25555e-06 -4.09945e-08 2.4101e-05
37.5542 32.6852 5.43608e-06 -7.39716e-08 2.39839e-05
39.6631 32.7136 7.40082e-06 -1.40911e-08 2.50581e-05
36.4099 32.777 6.59984e-06 -2.29069e-07 2.31518e-05
39.2496 32.8687 1.27718e-05 -9.16563e-08 2.48454e-05
39.4118 32.7954 1.02341e-05 -4.6508e-08 2.49333e-05
41.3333 32.5 1.81384e-37 -1.4329e-36 2.57923e-05
44.8333 32.5 7.93728e-38 -1.56655e-36 2.81982e-05
48.3333 32.5 -3.03541e-38 -1.83433e-36 3.30174e-05
43.8333 32.5 1.1813e-37 -1.5165e-36 2.72971e-05
42.8333 32.5 1.50093e-37 -1.47737e-36 2.65929e-05
45.6667 32.5 4.4406e-38 -1.61838e-36 2.91315e-05
45.5 32.5 5.14402e-38 -1.60724e-36 2.89309e-05
42.6667 32.5 1.54604e-37 -1.4717e-36 2.64909e-05
45.3333 32.5 5.84813e-38 -1.59649e-36 2.87372e-05
45.1667 32.5 6.55003e-38 -1.58613e-36 2.85508e-05
42.5 32.5 1.58885e-37 -1.46629e-36 2.63936e-05
45 32.5 7.24683e-38 -1.57617e-36 2.83716e-05
42.3333 32.5 1.62906e-37 -1.46104e-36 2.62989e-05
41.1667 32.5 1.8351e-37 -1.42865e-36 2.57158e-05
44.6667 32.5 8.61711e-38 -1.55734e-36 2.80326e-05
44.5 32.5 9.28634e-38 -1.54851e-36 2.78736e-05
42.1667 32.5 1.6663e-37 -1.45596e-36 2.62074e-05
11.2329 37.3101 1.57945e-35 -6.01892e-36 0.000106955
44.3333 32.5 9.94174e-38 -1.54001e-36 2.77207e-05
42 32.5 1.70114e-37 -1.45107e-36 2.61197e-05
49 32.5 -2.16589e-38 -1.87738e-36 3.37892e-05
48.8333 32.5 -2.52741e-38 -1.86867e-36 3.36337e-05
44.1667 32.5 1.05823e-37 -1.53186e-36 2.75741e-05
48.6667 32.5 -2.78646e-38 -1.85832e-36 3.34479e-05
48.5 32.5 -2.95947e-38 -1.84671e-36 3.32387e-05
44 32.5 1.12061e-37 -1.52403e-36 2.7433e-05
48.1667 32.5 -3.00807e-38 -1.82104e-36 3.27781e-05
41.8333 32.5 1.7334e-37 -1.44633e-36 2.60343e-05
48 32.5 -2.89505e-38 -1.80714e-36 3.2528e-05
47.8333 32.5 -2.69892e-38 -1.79293e-36 3.22725e-05
43.6667 32.5 1.23995e-37 -1.50929e-36 2.71674e-05
43.1667 32.5 1.40332e-37 -1.48938e-36 2.68092e-05
41.6667 32.5 1.76292e-37 -1.44174e-36 2.59517e-05
47.1667 32.5 -1.20977e-38 -1.73519e-36 3.12338e-05
47 32.5 -6.9846e-39 -1.72098e-36 3.09779e-05
43 32.5 1.4533e-37 -1.48331e-36 2.67001e-05
46.8333 32.5 -1.45735e-39 -1.70697e-36 3.07255e-05
45.8333 32.5 3.74182e-38 -1.62992e-36 2.93392e-05
41.5 32.5 1.78965e-37 -1.43733e-36 2.58722e-05
35.9264 32.9581 9.91702e-06 -6.7448e-07 2.2643e-05
42.2467 32.629 3.87613e-06 3.32567e-08 2.63025e-05
32.5812 33.2592 1.44121e-06 -1.29481e-06 1.84594e-05
37.1823 32.9614 1.32e-05 -5.08956e-07 2.36264e-05
32.0721 33.4967 1.23173e-06 -1.4844e-06 1.76792e-05
32.7863 33.3605 3.0546e-06 -1.88073e-06 1.86928e-05
1.81395 37.8439 0.000543847 7.78729e-05 9.38071e-05
0.915112 38.2828 0.000607758 4.71815e-05 9.45213e-05
4.3459 36.6689 0.000337877 0.000106379 9.32318e-05
3.70901 36.9127 0.000387166 0.000104202 9.31785e-05
5.05926 36.6935 0.000308552 0.000117934 9.3438e-05
6.10426 37.0816 0.000291805 0.000148046 9.40395e-05
5.45909 37.2649 0.000342497 0.000150892 9.3497e-05
6.83266 37.1898 0.000261572 0.00015732 9.4761e-05
8.02264 36.6439 0.000149602 0.000119425 9.69177e-05
9.59503 36.9795 8.10668e-05 9.78224e-05 0.000100762
8.83153 37.0289 0.000130077 0.000126334 9.85273e-05
30.5161 33.5259 -5.31964e-07 1.07741e-06 1.62566e-05
30.8295 33.6617 -4.97033e-07 8.12299e-07 1.63178e-05
31.2093 33.7441 1.68912e-07 -1.53394e-07 1.65805e-05
32.3348 33.3974 1.5011e-06 -1.5292e-06 1.80677e-05
31.5088 33.7906 1.19714e-06 -1.14487e-06 1.68661e-05
31.7789 33.6167 1.0117e-06 -1.29389e-06 1.7265e-05
2.67462 37.7741 0.000511973 0.000106969 9.32354e-05
3.44994 37.6473 0.000471199 0.000126335 9.30011e-05
33.0324 33.3635 4.23165e-06 -2.10111e-06 1.90276e-05
35.6816 33.1051 1.25776e-05 -1.20441e-06 2.23319e-05
35.1778 33.0735 9.92167e-06 -1.14765e-06 2.18488e-05
35.3927 33.1749 1.30022e-05 -1.54261e-06 2.20093e-05
34.8732 33.1972 1.10854e-05 -1.71074e-06 2.14465e-05
34.5712 33.3436 1.23877e-05 -2.49491e-06 2.1015e-05
34.2342 33.2059 8.16306e-06 -1.75609e-06 2.06927e-05
33.9144 33.254 7.31041e-06 -1.94941e-06 2.02622e-05
33.5877 33.2677 5.86606e-06 -1.92836e-06 1.98287e-05
0 39.0185 0.000692584 2.23896e-36 9.53388e-05
50.0286 33.2559 2.41264e-36 -2.07122e-37 3.39285e-05
49.8099 33.1029 -1.31902e-07 -3.47784e-07 3.39497e-05
49.5888 32.9468 -3.3706e-07 -3.2986e-07 3.39409e-05
49.4011 32.8307 -4.75563e-07 -2.20337e-07 3.39147e-05
33.344 33.4685 7.17514e-06 -2.89436e-06 1.93938e-05
7.58834 37.1287 0.000212507 0.000151834 9.5887e-05
40.5756 32.8479 1.21059e-05 6.20015e-08 2.54914e-05
40.4132 33.0022 1.77496e-05 9.13603e-08 2.54229e-05
39.9853 33.0155 1.83119e-05 -4.42029e-09 2.52053e-05
39.8086 32.8712 1.30325e-05 -2.40716e-08 2.51201e-05
38.4932 32.9463 1.48882e-05 -2.64596e-07 2.4436e-05
38.6541 33.0257 1.78677e-05 -3.26336e-07 2.45058e-05
38.8429 33.0852 2.02278e-05 -3.47002e-07 2.45994e-05
37.4053 32.851 1.02645e-05 -2.7646e-07 2.38216e-05
37.0156 33.0993 1.69743e-05 -8.91757e-07 2.34478e-05
36.8419 32.9977 1.34738e-05 -6.52014e-07 2.33656e-05
29.8933 33.957 -1.3382e-36 -1.43148e-37 1.56118e-05
30.2227 33.756 -2.36102e-07 1.07352e-06 1.59603e-05
39.0848 32.9785 1.66027e-05 -1.86012e-07 2.47467e-05
38.3146 33.1082 2.02903e-05 -5.39619e-07 2.42928e-05
37.9261 32.9049 1.2752e-05 -2.97184e-07 2.41233e-05
38.0531 33.1269 2.04524e-05 -6.57388e-07 2.41304e-05
37.7411 32.8213 9.81347e-06 -2.04324e-07 2.40422e-05
10.6907 37.3949 3.80929e-05 5.75839e-05 0.000104223
10.0547 37.5753 9.19308e-05 0.000112933 0.000101444
36.4458 32.9395 1.08522e-05 -5.6293e-07 2.30911e-05
36.646 33.1037 1.59744e-05 -9.98203e-07 2.31658e-05
36.1678 32.9979 1.16071e-05 -7.60744e-07 2.283e-05
40.1999 33.1391 2.29037e-05 6.99214e-08 2.53186e-05
47.4161 32.775 -3.67656e-07 1.66329e-07 3.17414e-05
47.6317 32.7496 -5.95616e-07 1.11268e-07 3.20491e-05
47.2833 32.6581 -2.49316e-07 6.08207e-08 3.14909e-05
47.7411 32.6365 -4.87986e-07 2.8385e-08 3.21716e-05
39.5766 32.892 1.37345e-05 -5.86595e-08 2.50053e-05
49.1678 32.8948 -8.09211e-07 -2.70081e-07 3.38155e-05
49.0695 32.6961 -5.71756e-07 -7.4646e-08 3.37775e-05
40.7537 32.7907 1.00134e-05 5.69664e-08 2.55723e-05
41.0799 32.6773 5.96344e-06 3.06067e-08 2.57114e-05
40.9302 32.7978 1.01843e-05 7.37499e-08 2.56592e-05
37.6039 32.9204 1.2743e-05 -3.66172e-07 2.39203e-05
39.4082 33.0235 1.84477e-05 -1.44071e-07 2.49094e-05
39.2455 33.1369 2.25307e-05 -2.68346e-07 2.48111e-05
41.3138 32.6578 5.2201e-06 2.95546e-08 2.58207e-05
44.8379 32.6524 2.29138e-06 8.4695e-08 2.83135e-05
48.3284 32.6359 -6.19939e-07 1.6051e-10 3.30114e-05
43.8181 32.6264 2.76503e-06 5.06846e-08 2.73649e-05
42.8342 32.681 4.99405e-06 8.07082e-08 2.66822e-05
